 ,Label,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Feret,Median,%Area,FeretX,FeretY,FeretAngle,MinFeret,Average Diameter
2368,cells4.jpg,2556,1056.739,1842.679,421.931,1030,1788,53,96,78.415,41.502,88.63,96.021,255,100,1060,1788,91.193,51.895,59.9585
1051,cells4.jpg,2562,1187.825,777.592,235.179,1160,744,56,71,62.9,51.861,98.508,72.18,255,100,1176,744,100.376,56,57.3805
3320,cells4.jpg,2564,1267.105,2649.028,329.262,1238,2615,59,70,68.39,47.735,52.372,79.259,255,100,1252,2685,60.524,56.746,58.0625
899,cells4.jpg,2567,1153.237,684.577,437.002,1121,648,67,74,61.209,53.398,105.709,74.061,255,100,1153,722,87.678,63.428,57.3035
3470,cells4.jpg,2567,2396.08,2818.475,256.25,2363,2788,66,59,60.452,54.066,160.122,67.268,255,100,2363,2811,168.857,58.165,57.259
1684,cells4.jpg,2571,2698.87,1244.111,378.96,2671,1207,60,72,65.296,50.133,105.712,72.993,255,100,2692,1207,99.462,59.9,57.7145
2484,cells4.jpg,2571,2119.838,1902.552,297.806,2092,1872,58,64,66.539,49.197,56.058,72.422,255,100,2101,1933,54.554,55.226,57.868
3460,cells4.jpg,2572,3447.234,2803.826,265.806,3414,2773,69,69,64.656,50.649,35.733,70.803,255,100,3437,2842,53.616,53.544,57.6525
1509,cells4.jpg,2573,1039.503,1116.955,270.392,1010,1082,59,67,65.811,49.78,57.364,70.385,255,100,1023,1148,67.443,54.929,57.7955
1780,cells4.jpg,2576,231.325,1317.904,362.676,191,1285,83,62,66.279,49.486,14.031,83.6,255,100,191,1295,173.13,57.037,57.8825
2658,cells4.jpg,2583,2241.335,2029.244,390.96,2200,1997,79,63,59.876,54.927,7.806,79.762,255,100,2200,2033,7.927,62.112,57.4015
3177,cells4.jpg,2585,3700.382,2502.784,327.362,3677,2460,53,82,70.628,46.601,90.908,82.608,255,100,3695,2460,96.953,53,58.6145
642,cells4.jpg,2586,2548.392,501.522,536.299,2492,477,104,51,89.786,36.672,178.023,104.938,255,100,2492,491,172.333,51,63.229
1277,cells4.jpg,2592,1506.417,937.265,319.12,1476,906,61,65,62.961,52.417,115.775,77.337,255,100,1478,912,130.28,58.463,57.689
2781,cells4.jpg,2594,2418.876,2131.936,375.546,2380,2101,73,60,63.484,52.026,14.237,73.437,255,100,2380,2136,6.254,58.792,57.755
3233,cells4.jpg,2595,1243.008,2545.706,325.747,1211,2514,63,64,66.291,49.842,39.184,73.246,255,100,1221,2578,51.096,55.902,58.0665
753,cells4.jpg,2596,1705.407,574.166,422.718,1674,543,76,63,63.969,51.671,28.374,80.994,255,100,1674,586,20.225,57.039,57.82
1680,cells4.jpg,2598,917.901,1258.015,441.688,890,1205,55,91,76.62,43.173,83.71,91.548,255,100,914,1296,83.729,55,59.8965
3337,cells4.jpg,2603,1330.977,2667.115,282.635,1302,2632,61,67,62.374,53.135,109.409,71.4,255,100,1313,2635,127.03,58.706,57.7545
2460,cells4.jpg,2607,1797.363,1887.555,391.505,1763,1857,80,65,67.445,49.216,27.833,84.581,255,100,1763,1904,24.444,58.493,58.3305
2085,cells4.jpg,2610,3049.448,1573.176,408.475,3004,1540,75,64,64.364,51.631,164.434,82.855,255,100,3004,1558,150.341,63.302,57.9975
2728,cells4.jpg,2610,2218.913,2093.734,280.392,2186,2055,64,70,60.501,54.927,91.347,71.568,255,100,2212,2056,105.396,58.47,57.714
1457,cells4.jpg,2612,861.42,1080.691,349.362,832,1047,61,65,63.366,52.484,160.551,73.007,255,100,834,1102,36.085,59.452,57.925
3424,cells4.jpg,2613,2227.216,2771.222,312.777,2191,2734,67,78,66.961,49.685,133.679,80.523,255,100,2224,2734,104.381,55.184,58.323
2869,cells4.jpg,2614,2146.743,2207.616,414.274,2111,2173,62,74,64.542,51.567,70.66,76.243,255,100,2136,2247,73.229,62,58.0545
1214,cells4.jpg,2619,3729.872,896.348,414.759,3697,861,66,71,58.625,56.881,32.7,71.253,255,100,3721,932,85.17,61.576,57.753
292,cells4.jpg,2621,963.151,258.345,468.316,920,225,94,71,89.816,37.155,25.79,100.703,255,100,927,281,32.428,54.755,63.4855
3247,cells4.jpg,2622,3168.492,2562.347,390.96,3132,2528,69,70,72.573,46.001,136.129,85.276,255,100,3134,2541,140.711,54.919,59.287
1396,cells4.jpg,2627,802.483,1028.78,451.931,760,998,84,61,73.876,45.276,166.632,84.054,255,100,760,1037,2.045,58.528,59.576
906,cells4.jpg,2628,780.895,688.975,298.492,754,651,55,73,64.447,51.92,98.073,73.553,255,100,775,651,97.028,54.357,58.1835
2091,cells4.jpg,2628,1142.141,1580.384,329.019,1108,1543,66,70,67.603,49.496,50.205,74.465,255,100,1127,1612,67.913,55.645,58.5495
3210,cells4.jpg,2629,1074.193,2525.621,324.291,1045,2491,56,69,70.552,47.445,60.07,76.851,255,100,1056,2560,57.758,52.537,58.9985
3406,cells4.jpg,2629,3219.412,2741.608,491.186,3172,2710,98,65,85.693,39.062,167.043,98.995,255,100,3172,2744,171.87,55.697,62.3775
1869,cells4.jpg,2642,787.517,1404.256,465.529,757,1350,61,87,69.636,48.307,89.48,88.284,255,100,780,1350,99.782,60.856,58.9715
363,cells4.jpg,2644,3162.568,336.265,584.825,3125,282,72,99,74.881,44.957,99.049,99.408,255,100,3160,282,95.194,68.122,59.919
1359,cells4.jpg,2645,2522.43,1000.668,403.103,2492,968,90,68,63.728,52.845,32.582,90.272,255,100,2492,998,4.447,62.241,58.2865
639,cells4.jpg,2646,1747.483,507.969,345.605,1716,474,64,72,69.674,48.354,52.324,77.104,255,100,1716,531,43.423,58.694,59.014
574,cells4.jpg,2649,3625.313,459.153,404.132,3583,430,78,61,68.28,49.397,22.036,78.772,255,100,3583,456,8.027,54.203,58.8385
608,cells4.jpg,2651,1032.526,498.792,595.855,987,450,81,95,88.57,38.109,54.318,100.568,255,100,1016,545,70.844,50.278,63.3395
3172,cells4.jpg,2651,3236.042,2484.923,360.09,3199,2454,80,66,75.762,44.552,150.691,85.44,255,100,3201,2466,147.426,49.324,60.157
1893,cells4.jpg,2656,2420.293,1412.916,488.316,2387,1366,69,87,82.598,40.942,119.445,96.255,255,100,2392,1366,119.228,59.097,61.77
3127,cells4.jpg,2663,3069.467,2447.509,509.813,3038,2406,61,85,76.105,44.552,102.703,89.554,255,100,3057,2409,113.703,61,60.3285
2610,cells4.jpg,2671,1837.792,2001.089,242.693,1809,1966,57,74,67.967,50.036,68.174,79.48,255,100,1825,2040,68.6,55.696,59.0015
2538,cells4.jpg,2676,1752.103,1949.315,331.848,1721,1912,63,71,64.224,53.052,61.45,71.568,255,100,1751,1912,97.224,61.012,58.638
1191,cells4.jpg,2679,549.278,873.611,361.161,519,842,62,68,62.138,54.894,128.707,71.847,255,100,525,849,124.796,61.288,58.516
1987,cells4.jpg,2686,778.51,1488.035,361.404,751,1450,54,80,75.438,45.334,71.13,82,255,100,766,1530,77.32,53.271,60.386
3084,cells4.jpg,2688,2222.25,2396.852,413.203,2193,2363,59,71,63.166,54.182,109.324,72.78,255,100,2216,2363,102.7,59,58.674
2167,cells4.jpg,2697,1789.313,1649.688,303.848,1755,1621,69,64,59.43,57.781,6.987,73.055,255,100,1755,1631,160.821,61.978,58.6055
2975,cells4.jpg,2697,1367.29,2296.18,308.635,1338,2262,63,66,64.4,53.322,43.057,72.918,255,100,1342,2324,42.221,57.558,58.861
3305,cells4.jpg,2700,2326.231,2633.397,395.161,2293,2600,68,65,64.574,53.237,20.917,77.233,255,100,2295,2653,41.326,62.522,58.9055
780,cells4.jpg,2702,202.943,592.979,323.605,169,561,68,65,63.099,54.522,66.075,69.289,255,100,187,626,69.734,61.946,58.8105
2045,cells4.jpg,2704,872.062,1531.59,510.215,836,1501,85,67,69.275,49.698,7.588,87.556,255,100,836,1518,166.122,64.515,59.4865
3155,cells4.jpg,2705,3316.636,2467.39,281.078,3275,2436,73,62,62.519,55.089,132.879,74.525,255,100,3275,2466,168.389,58.2,58.804
2979,cells4.jpg,2706,3378.644,2312.877,679.009,3337,2264,80,99,92.759,37.143,126.708,117.801,255,100,3346,2268,127.064,53,64.951
2186,cells4.jpg,2707,752.777,1681.543,548.742,713,1638,88,74,85.302,40.405,23.269,100.17,255,100,714,1706,31.945,55.376,62.8535
2426,cells4.jpg,2708,550.731,1878.872,415.203,505,1835,103,74,95.638,36.052,30.718,113.811,255,100,516,1906,36.064,51.467,65.845
3180,cells4.jpg,2709,2180.807,2495.585,353.262,2147,2463,65,67,62.467,55.216,68.343,68.949,255,100,2162,2528,70.514,62.579,58.8415
505,cells4.jpg,2713,44.708,436.913,705.495,9,382,69,96,78.054,44.255,108.834,99.02,255,100,34,382,110.082,62.64,61.1545
3621,cells4.jpg,2713,3712.829,3008.148,745.98,3676,2965,92,94,74.051,46.648,117.673,125.208,255,100,3677,2973,136.618,80.48,60.3495
522,cells4.jpg,2722,407.266,424.707,370.132,365,395,80,65,71.642,48.376,148.362,83.934,255,100,367,410,158.325,55.902,60.009
2872,cells4.jpg,2724,2416.135,2212.803,352.333,2383,2174,66,71,65.539,52.92,115.556,76.551,255,100,2385,2192,146.725,65.175,59.2295
2253,cells4.jpg,2728,1230.084,1733.31,317.848,1197,1697,61,77,68.326,50.836,82.541,77.162,255,100,1227,1697,93.715,59.378,59.581
1225,cells4.jpg,2732,1937.713,910.813,522.257,1902,868,74,93,93.827,37.073,68.656,102.044,255,100,1917,961,65.695,54.664,65.45
1611,cells4.jpg,2743,384.788,1192.621,509.286,343,1156,79,87,80.465,43.404,44.475,95.692,255,100,343,1221,34.354,55.904,61.9345
2603,cells4.jpg,2755,2386.615,1995.78,247.179,2353,1962,63,66,64.921,54.031,63.974,72.09,255,100,2365,2028,66.28,55.969,59.476
2311,cells4.jpg,2756,1902.636,1781.183,286.149,1872,1744,65,71,65.742,53.376,74.439,74.33,255,100,1887,1815,70.346,61.339,59.559
2135,cells4.jpg,2761,744.33,1618.06,322.392,711,1585,66,66,61.203,57.439,80.818,73.007,255,100,721,1646,53.915,64.275,59.321
1925,cells4.jpg,2762,1694.204,1450.099,501.671,1666,1396,59,118,110.031,31.961,68.605,122.801,255,100,1682,1514,73.926,47.588,70.996
2574,cells4.jpg,2771,2889.368,1974.065,302.149,2855,1941,64,65,63.253,55.778,39.56,72.622,255,100,2857,1995,38.29,60.157,59.5155
917,cells4.jpg,2772,1323.319,689.216,501.671,1283,657,101,61,75.193,46.938,164.371,103.121,255,100,1287,676,160.159,55.906,61.0655
3286,cells4.jpg,2773,2254.355,2606.512,360.919,2221,2574,65,64,64.853,54.441,22.873,79.31,255,100,2224,2633,48.066,59.931,59.647
1173,cells4.jpg,2785,3667.19,864.717,331.019,3636,833,61,69,62.42,56.809,86.502,75,255,100,3637,894,53.13,60.676,59.6145
1620,cells4.jpg,2790,1015.683,1194.219,283.22,985,1162,63,66,60.519,58.698,50.535,68.154,255,100,1005,1228,67.574,59.951,59.6085
1657,cells4.jpg,2792,1532.755,1235.773,681.553,1498,1185,75,98,87.018,40.852,54.578,109.179,255,100,1507,1282,61.557,57.288,63.935
2359,cells4.jpg,2793,3323.171,1814.951,417.546,3292,1780,61,76,66.087,53.81,88.239,76.942,255,100,3319,1780,98.973,60.876,59.9485
3505,cells4.jpg,2797,1782.141,2862.581,276.25,1751,2831,63,64,66.14,53.845,42.156,71.281,255,100,1754,2885,34.136,58.286,59.9925
535,cells4.jpg,2800,3948.711,444.858,505.772,3910,406,76,75,68.648,51.933,120.219,83.63,255,100,3913,414,131.121,71.934,60.2905
518,cells4.jpg,2807,2765.15,434.151,604.583,2729,392,73,93,76.571,46.676,111.096,93.193,255,100,2765,392,93.691,61.765,61.6235
1645,cells4.jpg,2813,747.592,1220.172,405.747,721,1178,55,78,73.415,48.786,96.486,78.645,255,100,736,1255,78.261,54.553,61.1005
1688,cells4.jpg,2815,1765.836,1250.585,339.505,1735,1209,63,77,70.176,51.074,73.295,80.081,255,100,1752,1286,74.055,62.422,60.625
1952,cells4.jpg,2820,126.614,1466.92,573.955,84,1421,88,79,79.771,45.01,19.964,96.26,255,100,92,1488,42.474,58.009,62.3905
3215,cells4.jpg,2826,3443.206,2543.148,554.257,3404,2495,68,93,80.971,44.438,77.508,94.831,255,100,3435,2588,75.964,60.861,62.7045
2408,cells4.jpg,2831,925.655,1849.83,283.22,890,1819,71,64,66.869,53.904,158.147,72.422,255,100,890,1835,162.316,61.735,60.3865
2826,cells4.jpg,2832,1317.836,2178.104,538.056,1281,2137,82,72,67.856,53.139,152.662,84.646,255,100,1281,2169,165.635,67.371,60.4975
3300,cells4.jpg,2838,3865.939,2632.676,361.605,3831,2593,66,77,70.046,51.587,64.633,79.812,255,100,3851,2670,74.745,57.177,60.8165
2166,cells4.jpg,2853,1465.783,1655.127,449.588,1434,1619,65,72,64.187,56.593,73.313,77.621,255,100,1458,1691,68.062,62.795,60.39
465,cells4.jpg,2857,3845.226,411.402,410.517,3816,355,57,100,94.578,38.462,80.3,100.499,255,100,3844,355,95.711,51.212,66.52
3565,cells4.jpg,2863,3261.646,2932.807,536.5,3205,2901,106,71,82.236,44.327,160.382,112.606,255,100,3205,2902,160.278,63.149,63.2815
3093,cells4.jpg,2868,1308.028,2404.597,301.706,1272,2369,65,72,71.455,51.104,62.352,78.492,255,100,1288,2435,55.905,57.6,61.2795
3270,cells4.jpg,2868,3313.745,2595.647,359.747,3271,2552,85,75,76.809,47.542,151.274,99.323,255,100,3271,2552,147.75,53.849,62.1755
1262,cells4.jpg,2872,3846.774,939.107,487.387,3809,895,69,80,68.807,53.145,101.23,87.983,255,100,3809,900,121.522,63.754,60.976
459,cells4.jpg,2874,243.327,401.672,537.428,203,354,74,90,86.687,42.213,62.949,98.311,255,100,205,437,46.236,56.605,64.45
3538,cells4.jpg,2876,3897.409,2911.473,377.889,3861,2876,70,68,66.573,55.005,156.167,73.736,255,100,3861,2905,159.353,61.472,60.789
2161,cells4.jpg,2878,1303.673,1649.335,325.747,1271,1609,64,75,72.163,50.779,56.954,81.884,255,100,1284,1683,61.557,56.796,61.471
2109,cells4.jpg,2882,2803.342,1608.106,505.529,2761,1562,81,87,71.48,51.335,74.48,91.788,255,100,2784,1646,66.228,74.262,61.4075
2899,cells4.jpg,2887,1856.741,2228.071,312.392,1823,2198,67,62,62.129,59.164,177.787,69.311,255,100,1832,2256,43.831,61.588,60.6465
3221,cells4.jpg,2903,3307.684,2531.561,311.563,3274,2499,78,66,70.668,52.304,168.431,79.831,255,100,3274,2515,167.705,63.318,61.486
3242,cells4.jpg,2913,2036.947,2557.405,417.931,2001,2524,76,68,67.864,54.653,19.247,76.531,255,100,2001,2559,6.754,66.303,61.2585
2146,cells4.jpg,2919,1015.715,1629.879,307.848,982,1597,65,66,63.146,58.857,56.499,68.154,255,100,1009,1597,112.426,64.488,61.0015
1566,cells4.jpg,2926,2339.435,1178.97,636.825,2298,1129,88,96,99.578,37.413,129.806,115.434,255,100,2300,1133,131.84,54.377,68.4955
252,cells4.jpg,2945,3035.212,241.151,474.215,3000,192,71,98,93.882,39.941,113.534,104.752,255,100,3027,192,110.684,52.837,66.9115
3063,cells4.jpg,2947,2081.661,2382.356,426.659,2040,2347,77,72,75.689,49.574,34.89,85.796,255,100,2046,2412,40.746,60.295,62.6315
1206,cells4.jpg,2949,147.37,897.798,537.772,113,852,75,86,75.684,49.611,65.682,88.091,255,100,117,927,39.472,61.568,62.6475
1198,cells4.jpg,2961,953.796,888.505,441.203,927,846,56,92,81.591,46.207,80.743,93.744,255,100,947,938,78.93,54.075,63.899
323,cells4.jpg,2964,2836.335,303.631,550.985,2802,249,65,97,80.414,46.931,89.628,97.252,255,100,2834,346,85.872,64.119,63.6725
662,cells4.jpg,2996,696,523.41,443.061,664,482,58,83,77.223,49.397,97.511,83.815,255,100,687,482,107.354,58,63.31
1829,cells4.jpg,3009,948.173,1361.031,281.421,918,1321,57,77,74.536,51.4,76.855,77.782,255,100,943,1321,98.13,55.308,62.968
2231,cells4.jpg,3035,1817.686,1714.779,309.806,1789,1677,59,78,72.638,53.199,64.963,78.918,255,100,1810,1755,81.254,59,62.9185
2996,cells4.jpg,3037,1511.227,2310.111,305.12,1477,2277,70,70,64.451,59.996,47.657,71.309,255,100,1498,2278,104.621,63.189,62.2235
1732,cells4.jpg,3047,850.542,1282.69,492.902,813,1245,73,70,64.019,60.6,132.937,82.037,255,100,822,1312,45.988,69.84,62.3095
377,cells4.jpg,3049,437.655,351.375,522.215,396,296,87,97,80.767,48.066,50.533,102.421,255,100,405,387,62.684,70.153,64.4165
1218,cells4.jpg,3050,1216.299,898.011,352.375,1181,863,71,70,65.261,59.506,155.905,72.277,255,100,1181,892,165.579,62.604,62.3835
2713,cells4.jpg,3057,1929.08,2081.724,450.659,1889,2040,77,83,65.969,59.002,68.85,86.4,255,100,1911,2123,73.872,67.686,62.4855
2364,cells4.jpg,3078,995.756,1826.233,321.019,964,1787,67,79,68.935,56.851,84.325,79.31,255,100,994,1787,95.064,60.967,62.893
779,cells4.jpg,3094,3868.679,595.988,447.245,3828,560,77,72,68.982,57.108,14.153,78.645,255,100,3828,603,11.739,66.788,63.045
2638,cells4.jpg,3094,1586.174,2019.53,460.073,1553,1982,69,75,69.971,56.301,83.373,76.577,255,100,1555,2042,49.236,67.86,63.136
1599,cells4.jpg,3095,459.281,1183.57,334.676,424,1150,74,69,70.063,56.245,35.026,80.056,255,100,426,1209,25.925,61.253,63.154
1242,cells4.jpg,3113,3606.153,915.515,288.392,3571,881,70,69,65.75,60.283,125.438,70.576,255,100,3571,911,172.674,66.208,63.0165
2525,cells4.jpg,3113,2260.715,1936.599,321.362,2227,1902,70,70,71.933,55.101,52.575,79.931,255,100,2227,1964,43.479,58.253,63.517
2655,cells4.jpg,3113,1779.759,2035.032,326.191,1745,1995,70,80,78.277,50.636,70.551,84.723,255,100,1754,2070,59.5,61.845,64.4565
